Y0tc,Y1tc,Y2tc,Y0,Y1,Y2,Y0p,Y1p,Y2p,Y0i,Y1i,Y2i,Y0z,Y1z,Y2z,X0te,X1te,X2te,X0,X1,X2,RPS,household,village,age_0t1g2000,age_0t1b2000,age_1t5g2000,age_1t5b2000,age_5t9g2000,age_5t9b2000,age_9t14g2000,age_9t14b2000,age_14t18g2000,age_14t18b2000,age_18t30g2000,age_18t30b2000,age_30t60g2000,age_30t60b2000,age_60g2000,age_60b2000,age_0t1g2001,age_0t1b2001,age_1t5g2001,age_1t5b2001,age_5t9g2001,age_5t9b2001,age_9t14g2001,age_9t14b2001,age_14t18g2001,age_14t18b2001,age_18t30g2001,age_18t30b2001,age_30t60g2001,age_30t60b2001,age_60g2001,age_60b2001,age_0t1g2002,age_0t1b2002,age_1t5g2002,age_1t5b2002,age_5t9g2002,age_5t9b2002,age_9t14g2002,age_9t14b2002,age_14t18g2002,age_14t18b2002,age_18t30g2002,age_18t30b2002,age_30t60g2002,age_30t60b2002,age_60g2002,age_60b2002
5.724353,8.892743,9.221292,3.644912,6.813302,7.14185,-1.372459,2.425563,3.75489,-2.1535,1.487079,2.622021,-4.299012,.5706308,1.870953,7.358163,8.9091,9.390079,5.278722,6.829658,7.310637,1,412,22,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,2,0,0
9.409006,9.563144,9.511226,7.617247,7.771384,7.719467,3.994935,3.677707,4.267318,2.508564,2.560363,2.873708,1.896302,1.503643,2.089549,9.806437,9.348192,9.860184,8.014678,7.556432,8.068424,1,413,22,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0
9.489854,8.104019,9.860495,7.698095,6.31226,7.914585,4.055624,1.233294,4.516724,3.343756,.5022768,3.415738,1.554433,-.2695773,2.632733,10.07231,9.1362,10.02924,8.280555,7.344441,8.083334,1,414,22,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0
7.691132,10.6926,9.984289,5.293236,8.053539,7.345232,1.010744,4.315873,3.972412,-.1489504,3.080761,2.857241,-1.451154,2.492646,2.101718,8.943523,10.26367,9.758183,6.545629,7.624612,7.119125,1,415,22,1,0,0,1,1,0,1,1,0,1,2,0,1,1,0,1,0,0,3,2,0,0,0,0,1,0,4,2,0,0,1,1,1,0,2,2,0,0,0,0,1,0,4,2,0,0,1,1
8.910244,9.081512,9.051432,7.52395,7.695219,7.441993,4.193548,3.979337,3.769179,3.015077,2.700742,2.597699,2.261018,2.187459,1.969742,9.627404,9.562267,8.807065,8.24111,8.175973,7.197628,1,416,22,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
9.088103,9.748829,10.03391,6.380053,7.040778,7.394856,2.926769,3.530766,4.055768,1.813177,1.843007,2.955072,1.118786,1.064454,2.175569,10.6745,10.42287,10.3076,7.966452,7.71482,7.668547,1,417,22,0,0,1,0,1,3,0,2,1,1,0,1,3,1,0,1,0,0,1,0,1,2,0,3,1,1,0,1,2,1,1,1,0,0,0,0,2,0,0,3,0,2,1,1,2,1,1,1
7.89816,8.987926,8.895,7.205013,8.294779,8.201854,3.238108,4.67592,4.601913,2.044643,3.354033,3.435882,1.493243,2.622997,2.745214,9.655602,9.282332,9.136914,8.962454,8.589186,8.443768,1,418,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.39181,9.498783,8.068507,6.4459,8.805635,8.068507,2.858645,5.194799,4.586414,1.717635,4.170854,3.427307,.9221035,3.057026,2.654684,9.094372,10.14643,8.810463,7.148461,9.453286,8.810463,1,419,22,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.640923,10.8843,10.64204,6.075973,8.245245,8.157129,2.390794,4.568962,4.304039,1.327719,3.37267,3.192036,.6264064,2.730768,2.55047,8.977579,10.68641,10.31614,6.41263,8.047353,7.831235,1,420,22,0,0,1,1,2,0,1,0,4,0,1,1,1,1,0,0,1,0,1,0,2,1,0,0,3,0,3,1,1,1,0,0,0,0,2,0,1,1,1,0,2,0,1,1,1,2,0,0
9.5341,9.02058,9.826615,7.588189,6.941138,7.747174,4.111403,3.188369,4.046418,2.809471,1.99718,2.852174,2.096388,1.149121,2.133615,9.91819,9.80446,9.721999,7.97228,7.725018,7.642558,1,421,25,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,0,1,1,0,0
9.678325,8.702109,9.196441,8.068887,7.092671,7.587003,4.626773,3.511278,4.288021,3.581166,2.465688,3.237003,2.707856,1.554898,2.423334,10.18804,9.322633,9.906824,8.578602,7.713195,8.297386,1,422,25,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
8.714175,8.998778,9.377189,7.104738,7.38934,7.767751,3.635267,3.795401,4.112677,2.584612,2.797945,2.919983,1.372057,1.545586,2.300478,9.546782,9.448219,9.696152,7.937344,7.838781,8.086714,1,423,25,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0
5.859668,8.726655,9.114783,5.166521,8.033507,8.421637,1.67387,4.487356,4.86809,.7031019,3.273144,3.63248,-.422093,2.667033,3.030707,7.693316,9.0169,9.141305,7.000168,8.323753,8.448158,1,424,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.781578,9.300452,10.28044,6.296672,6.815546,7.795531,2.694362,3.299774,4.347087,2.087797,2.170676,3.158463,-1.032473,1.398108,2.483336,9.505584,9.639619,9.939641,7.020677,7.154712,7.454735,1,425,25,1,0,2,0,2,0,2,0,2,1,0,0,1,1,0,0,0,0,2,0,2,0,2,0,2,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0,2,0,1,1,1,1,0,0
9.261567,8.919703,8.887489,7.652129,7.310266,7.095729,4.007455,3.594803,3.787949,2.703922,2.295809,2.158926,2.154804,1.805724,1.747549,8.903134,9.020687,9.055297,7.293696,7.411249,7.263538,1,426,25,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1
8.838158,9.440511,9.640249,6.640933,7.042616,7.242354,3.252997,3.247433,3.535221,2.23085,1.578842,2.43866,1.430471,1.228014,1.689623,9.031417,10.14567,9.7455,6.834192,7.747772,7.347605,1,427,25,0,0,1,0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,4,1,0,0,1,1,0,0
5.949792,9.171298,9.840816,4.340354,7.091856,8.049057,1.035173,3.903295,4.633303,.9533046,2.533989,3.486026,-.7624876,1.862269,2.751335,9.994915,10.5224,10.91624,8.385477,8.442958,9.124484,1,428,25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0
9.81878,9.385262,9.4505,8.02702,7.593502,7.841063,4.699545,4.190104,4.357975,3.689059,2.957225,3.002825,2.362563,1.883445,2.259308,10.27174,10.08716,10.12935,8.479981,8.295397,8.519908,1,429,25,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
9.035121,10.64972,9.700031,7.936508,8.251821,7.754121,4.595439,4.63921,4.37684,3.497678,3.353776,3.183609,2.721619,2.671938,2.452576,8.86393,10.83483,10.22171,7.765317,8.436934,8.275803,1,430,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
8.439362,9.436588,9.504321,6.829924,7.82715,7.894884,2.99999,4.570056,4.310485,2.636387,3.235734,3.24369,,2.541429,2.290754,9.369711,10.21048,10.51937,7.760273,8.601047,8.909934,1,431,25,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0
9.488417,7.194188,9.591232,7.542507,5.114746,7.51179,3.971269,2.284554,3.980354,3.10989,.1484304,2.72744,1.787966,.1585008,2.125501,10.00666,9.554045,9.742594,8.060745,7.474603,7.663152,1,432,25,0,0,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,1,0,0
8.306189,8.976987,9.509495,7.207576,7.878375,7.717735,3.85178,3.682882,4.13144,2.979003,2.743761,3.043404,1.115451,1.754297,2.060049,10.28862,10.37808,10.05291,9.190008,9.279469,8.261147,1,433,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
9.408381,8.110083,9.470826,8.022087,6.500645,7.861388,4.317525,2.784167,4.375974,3.10549,1.552172,3.084713,2.309573,.6008823,2.398784,9.841057,9.789618,9.798074,8.454762,8.18018,8.188636,1,434,25,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
9.238578,9.989397,9.297435,7.292668,8.043487,7.217994,3.612145,4.198166,3.639333,2.785011,3.033511,2.477943,1.579578,2.154608,1.729778,9.609899,10.15019,9.834372,7.663989,8.204278,7.75493,1,435,25,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,2,0,0,1,1,0,0
9.091889,9.860815,9.418616,6.894665,7.66359,7.626856,3.242465,4.247387,4.168945,2.41193,3.359242,2.996247,.827073,1.970665,2.243544,10.12127,10.08155,9.856373,7.924045,7.884326,8.064613,1,436,25,0,0,0,1,2,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0
9.363255,9.396759,9.799321,7.283813,7.317317,7.602097,3.725414,3.835249,4.169273,2.853188,2.676648,2.911051,1.401431,1.765596,2.25959,9.525187,10.01635,9.924194,7.445745,7.936913,7.72697,1,437,25,0,0,2,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,2,0,1,1,0,0,1,1,0,0
9.354524,8.800275,10.07198,7.408614,6.854365,8.280219,3.936916,3.33342,4.723407,3.124622,2.254441,3.585639,1.813149,1.2797,2.818519,10.49426,9.568153,10.20416,8.548351,7.622243,8.412404,1,438,25,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
9.434046,9.970573,10.48935,7.488136,8.024663,8.543437,3.648147,4.256912,4.974966,2.450992,2.954083,3.732586,1.816058,2.340446,3.041173,10.36421,10.87879,10.76783,8.418304,8.932878,8.821916,1,439,25,0,1,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,0,0
9.200113,8.30004,10.04019,7.590676,6.50828,8.248429,4.021783,3.389262,4.569682,3.194008,2.172472,3.436814,1.964739,1.331242,2.752231,9.907076,9.168134,9.846826,8.297638,7.376374,8.055066,1,440,25,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0
9.851888,8.666807,10.04113,7.905977,6.587366,8.249374,4.635282,2.990438,4.832461,3.443941,1.877397,3.688907,2.786933,1.025758,2.930383,9.319878,9.668941,10.04585,7.373968,7.589499,8.254094,1,441,25,0,0,1,0,0,2,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
9.091352,9.603997,9.541599,7.011911,7.524556,7.462158,3.186079,4.098808,3.909934,2.077465,3.121162,2.807446,1.356268,1.835157,2.109275,8.909829,10.12495,9.507546,6.830388,8.045506,7.428105,1,442,25,0,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
7.965858,8.524244,9.672194,6.174098,6.578335,7.726284,2.612889,3.322323,4.034878,1.689577,2.17117,2.766246,.6842895,1.372877,2.139386,8.309897,9.380452,9.150105,6.518137,7.434542,7.204195,1,443,25,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
8.223783,8.581896,9.247111,7.12517,7.483283,8.148499,3.627981,4.218265,4.625803,2.606354,3.154228,3.471658,1.296101,2.072662,2.777101,9.839482,9.64723,9.489995,8.74087,8.548618,8.391383,1,444,25,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
9.654866,10.03086,9.838194,7.575425,7.951415,7.758752,3.689923,4.314115,4.093222,3.052832,3.155408,2.950529,.5899333,2.451132,2.2224,10.28707,10.32679,10.34261,8.207632,8.247351,8.263169,1,445,25,0,0,1,0,1,1,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,1,0,0
9.657772,10.12094,9.547914,7.259877,8.041494,7.602004,3.644982,4.289425,4.102819,2.47221,3.119819,2.966282,1.814242,2.443348,2.150047,9.936126,10.36174,9.990391,7.53823,8.282297,8.044481,1,446,25,1,0,1,0,0,0,0,0,1,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,1,0,0
9.293025,9.49047,9.433957,8.194413,8.391858,8.335345,4.588859,4.895518,4.713399,3.36855,3.554871,3.454928,2.675039,2.819756,2.825863,9.738557,10.21657,9.720336,8.639944,9.117957,8.621724,1,447,25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
9.680891,8.810167,10.46013,7.60145,6.730726,8.380692,4.425077,2.498481,4.946319,3.175129,1.431429,3.727896,2.495871,.5282627,2.988305,9.763788,9.455089,10.31199,7.684347,7.375648,8.232547,1,448,25,0,0,0,0,0,1,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,1
8.857913,8.868294,8.677134,8.164765,7.769681,7.578521,4.756899,4.308187,3.825628,3.693064,3.068272,2.648688,2.523285,2.095653,1.960221,10.00952,9.691506,8.967155,9.316373,8.592895,7.868542,1,449,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.056711,8.644058,5.19444,7.670417,8.644058,5.19444,4.105505,5.183677,1.664522,3.004581,4.165122,.5216566,1.667662,2.890934,-.3091407,10.08038,9.921063,8.783469,8.694087,9.921063,8.783469,1,450,32,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.764463,9.329113,9.830087,7.155026,7.719676,8.220649,3.362181,4.063302,4.836411,2.454439,2.917763,3.659033,1.259852,2.119454,2.763756,9.03337,9.890941,10.53117,7.423933,8.281503,8.921734,1,451,32,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9.332633,10.52483,9.771821,7.386723,8.73307,7.980062,3.754772,5.022458,4.428014,2.850571,3.835325,3.348027,1.578262,3.004855,2.590332,10.19559,10.53801,10.53868,8.249681,8.746254,8.746916,1,452,32,0,0,0,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0
8.978016,9.276842,9.374601,7.032105,7.330932,7.428691,3.455512,3.700292,3.693018,2.185239,2.708541,2.537642,1.248457,1.545072,1.861426,10.1536,9.992508,10.01939,8.207689,8.046597,8.073484,1,453,32,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,1,0,0
7.92421,8.963931,8.083033,6.537916,7.577637,6.696738,2.856275,3.997302,2.465964,2.071211,3.036006,1.212648,.1312905,1.799147,.4380916,9.170231,9.823663,8.862371,7.783936,8.437368,7.476077,1,454,32,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8.89385,8.815482,8.718353,8.200703,8.122335,8.025207,4.219321,4.393753,4.495028,3.039899,3.287487,3.227625,2.430305,2.562281,2.373336,8.799667,8.809511,9.539806,8.10652,8.116364,8.846659,1,455,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10.13179,10.55391,9.924045,7.646882,8.608003,7.978135,4.113134,4.925509,4.190946,3.277181,3.651284,3.003908,1.760808,2.993873,2.289412,11.25726,10.29613,10.51953,8.772356,8.350216,8.573617,1,456,32,1,0,0,0,0,2,0,1,2,0,2,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,1,0,0
9.041709,9.247924,9.255857,7.943097,8.149312,8.157244,4.482912,4.65317,4.696488,3.563091,3.505305,3.383141,2.456952,2.694775,2.586698,10.05583,9.720628,10.22523,8.957221,8.622015,9.126618,1,457,32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8.726362,9.532845,9.815284,7.627749,8.434234,8.428989,4.322675,4.767935,4.815109,3.187454,3.571599,3.716217,2.430221,2.889847,2.963965,9.420261,10.08886,10.10488,8.321649,8.990252,8.71859,1,458,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
9.713341,10.62207,10.88156,7.410755,8.319488,8.17351,3.865803,4.869925,4.684757,3.04517,3.713689,3.389899,1.601671,2.974484,2.709422,10.85853,10.69849,11.20624,8.555943,8.395905,8.498193,1,459,32,0,0,1,1,1,0,0,2,1,0,1,1,1,1,0,0,0,1,0,1,2,0,0,2,0,0,1,1,1,1,0,0,1,0,1,3,1,0,1,2,0,0,2,2,1,1,0,0
9.650206,9.735149,9.976363,7.570764,7.655708,7.779139,3.702867,4.029011,4.267875,2.390311,3.040949,3.159088,1.657864,1.875101,2.280665,10.80302,10.00303,10.599,8.723578,7.923588,8.401772,1,460,32,0,0,0,0,2,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,2,1,0
9.052725,9.590694,9.98405,7.106815,7.511253,8.038139,3.387672,3.969819,4.323802,2.806543,2.768254,3.075073,.5177016,2.071352,2.4823,9.094681,9.773276,10.07273,7.14877,7.693834,8.126819,1,461,32,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1
9.396603,8.453595,8.881886,7.317161,6.507685,6.802444,3.398237,2.919903,2.875966,2.531246,2.031183,1.626055,1.226166,.9394631,1.096504,9.752683,9.676719,9.316811,7.673242,7.730808,7.23737,1,462,32,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2,1,0,0,1,1
10.59529,9.628494,10.25744,8.030336,6.989437,7.618382,4.38839,3.920871,4.114209,2.881347,2.462458,2.708148,2.468005,1.675924,2.016977,10.88269,10.56847,11.39073,8.31774,7.929409,8.751672,1,463,32,0,2,1,1,1,1,0,1,0,0,2,2,1,1,0,0,0,1,0,3,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,3,1,2,1,1,0,0,1,2,2,1,0,0
9.295218,9.530197,9.882985,7.097993,7.332973,7.5804,3.220503,3.614446,3.925393,2.361429,2.604824,2.710323,1.166793,1.73519,1.873786,10.17445,10.10342,10.4334,7.977225,7.906195,8.130811,1,464,32,0,0,1,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,2,1,0,0,0,0,1,1,0,1
9.699506,9.464669,10.14624,7.502281,7.267444,7.949014,3.817043,3.603825,4.262407,2.592964,2.381297,2.935222,1.98174,1.733398,2.364093,10.26158,8.8763,10.24115,8.06436,6.679076,8.043925,1,465,32,0,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,2,1,0,1,1,0,1,1,0,0
7.614777,7.721397,8.321591,7.614777,7.721397,8.321591,3.591086,3.759055,4.68168,2.420056,2.906738,3.721951,1.841608,1.596061,2.69091,9.03696,8.85525,9.206276,9.03696,8.85525,9.206276,1,466,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.692686,9.082729,10.1097,7.900926,7.29097,8.317944,4.124295,3.590905,4.662997,2.891242,2.422239,3.411621,2.166423,1.721345,2.617099,10.37021,8.980003,11.36974,8.578455,7.188244,9.577981,1,467,32,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
9.055608,9.22899,9.550497,8.36246,7.842696,7.94106,4.820352,4.025027,4.488662,3.671254,2.93601,3.354246,2.579063,2.07618,2.543598,9.642162,9.58569,10.52991,8.949016,8.199395,8.920473,1,468,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
9.748754,9.575042,9.680907,7.669312,7.4956,7.734997,3.8784,3.766547,4.227346,2.909864,2.719893,3.100307,1.812633,1.941117,2.21912,10.43106,8.949417,10.08056,8.351614,6.869976,8.134649,1,469,32,1,0,0,1,0,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,1,0,0
10.35904,9.99015,9.876763,8.161815,7.792926,8.490469,4.450062,4.192757,4.984912,3.452156,3.146278,3.892947,2.396252,2.217492,3.128375,11.22513,10.29665,10.85199,9.027906,8.099426,9.465697,1,470,32,0,0,0,0,1,1,0,0,4,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
8.963208,9.418013,9.471729,7.576914,8.031718,8.085435,3.869874,4.332755,4.531999,2.700076,3.134909,3.227381,2.060843,2.455566,2.505244,9.459786,9.649537,10.18096,8.073492,8.263243,8.794668,1,471,32,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
9.553884,9.219712,9.261157,8.455271,8.1211,8.162545,4.867472,4.508157,4.513429,3.662734,3.251493,3.30922,2.924551,2.65309,2.458039,10.27087,9.02265,9.948864,9.172262,7.924037,8.850252,1,472,32,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.249647,9.844497,9.262421,7.303737,7.898587,7.182979,3.384512,4.246271,3.648658,1.947461,2.976778,2.505792,.5010324,2.125846,1.603967,9.236067,9.657693,9.768853,7.290156,7.711782,7.689412,1,473,32,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0
9.517225,9.437576,10.19021,7.571315,7.358134,8.110768,3.734299,4.024594,4.526051,2.915573,2.760639,3.255784,1.122307,2.021366,2.651781,10.72433,10.67154,10.91183,8.778418,8.592095,8.832392,1,474,32,0,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0
8.885012,8.60798,9.453155,6.176961,6.210084,7.055259,2.316946,2.603699,3.284724,1.553986,1.690581,2.135803,.5511685,.7350416,1.39333,10.19918,9.569878,10.17292,7.491135,7.171982,7.775025,1,475,23,1,0,2,1,1,2,1,1,2,0,1,1,1,1,0,0,0,0,1,0,1,1,1,2,1,0,1,1,1,1,0,0,0,0,1,0,1,2,2,2,0,0,1,1,1,0,0,0
9.530316,9.071833,9.032923,8.431704,7.97322,7.93431,4.763099,4.171457,4.428627,3.57232,3.066296,3.202676,2.627881,2.277705,2.341569,10.63692,9.64899,9.937253,9.538308,8.550378,8.838641,1,476,23,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
